procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19627400 337096 4633752    0    0     0 20148 20506 36771  6  0 93  0  0
 1  0      0 19623976 337104 4633752    0    0     0    32 21911 51790  7  0 93  0  0
 2  0      0 19617316 337104 4633768    0    0     0     0 21032 42660  7  0 93  0  0
 1  0      0 19601944 337104 4633768    0    0     0     0 20335 36748  7  0 93  0  0
 1  0      0 19595908 337104 4633768    0    0     0     0 20441 36644  7  0 93  0  0
 1  0      0 19588688 337104 4633768    0    0     0     0 20202 36697  7  0 93  0  0
 1  0      0 19591216 337112 4633768    0    0     0    40 21772 52018  7  1 93  0  0
 1  0      0 19581316 337112 4633768    0    0     0     0 21008 42665  7  0 93  0  0
 1  0      0 19581852 337112 4633768    0    0     0     0 20290 36767  7  0 93  0  0
 1  0      0 19577360 337112 4633768    0    0     0     4 20279 36731  6  0 93  0  0
 1  0      0 19569900 337112 4633768    0    0     0     0 20417 36828  7  0 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 19556584 337116 4633764    0    0     0    28 21852 52313  7  0 93  0  0
 1  0      0 19562100 337120 4633764    0    0     0     4 45412 109139 13  6 81  0  0
 5  1      0 19560516 338688 4633796    0    0     0  8812 51520 120560 15  6 76  3  0
 1  0      0 19567100 339696 4633828    0    0     0  5736 53456 158172 16  8 73  2  0
 1  0      0 19565100 339696 4633828    0    0     0     0 49910 130960 14  6 79  0  0
 1  0      0 19563408 339696 4633828    0    0     0     0 50022 127610 15  7 79  0  0
 1  0      0 19565332 339696 4633828    0    0     0    44 48974 117757 14  7 79  0  0
 1  0      0 19565892 339696 4633828    0    0     0     0 48882 111386 14  6 80  0  0
 1  0      0 19579552 339704 4633828    0    0     0    64 48881 110077 14  6 79  0  0
 1  0      0 19580500 339704 4633828    0    0     0     0 48551 109633 15  6 79  0  0
 1  0      0 19576840 339704 4633828    0    0     0     0 49635 129221 14  6 80  0  0
 4  0      0 19577768 339704 4633828    0    0     0     0 47903 113122 14  6 80  0  0
 1  0      0 19579580 339704 4633828    0    0     0     0 47357 108552 13  5 81  0  0
 4  0      0 19578296 339704 4633828    0    0     0     0 47403 112724 14  6 80  0  0
 4  0      0 19580560 339712 4633828    0    0     0    72 47836 114747 14  7 80  0  0
 1  0      0 19573180 339712 4633828    0    0     0    20 50008 127717 14  7 79  0  0
 1  0      0 19573204 339712 4633828    0    0     0     0 49228 116234 14  6 80  0  0
 1  0      0 19573608 339712 4633832    0    0     0     0 48272 110425 14  6 80  0  0
 2  0      0 19572360 339712 4633832    0    0     0     0 48270 109085 14  6 80  0  0
14  0      0 19573192 339720 4633832    0    0     0    28 48162 108527 14  7 79  0  0
 1  0      0 19568196 339720 4633832    0    0     0     0 49191 127513 15  6 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19570616 339720 4633832    0    0     0    12 47894 112886 15  7 78  0  0
 1  0      0 19570744 339720 4633836    0    0     0     4 47988 107223 15  7 78  0  0
 1  0      0 19570728 339720 4633836    0    0     0     0 48700 109039 14  7 79  0  0
 5  0      0 19568268 339720 4633836    0    0     0     4 48467 111059 15  7 79  0  0
17  0      0 19562740 339728 4633836    0    0     0    68 50731 137168 15  8 77  0  0
 1  0      0 19559296 339728 4633836    0    0     0    12 48785 115436 16  6 78  0  0
 2  0      0 19564476 339728 4633840    0    0     0     0 48140 108076 14  6 80  0  0
 4  0      0 19566136 339728 4633840    0    0     0     0 47263 106665 14  6 80  0  0
 1  0      0 19565228 339728 4633840    0    0     0     0 47108 106688 14  6 80  0  0
 1  0      0 19558488 339736 4633840    0    0     0    72 49120 124345 15  6 79  0  0
 1  0      0 19560728 339736 4633840    0    0     0     0 47897 113668 14  6 80  0  0
17  0      0 19559904 339736 4633840    0    0     0    12 48108 108475 14  6 80  0  0
16  0      0 19560480 339736 4633840    0    0     0     0 47606 107411 14  6 80  0  0
 1  0      0 19558172 339736 4633840    0    0     0     0 47760 108452 15  6 79  0  0
16  0      0 19552876 339736 4633840    0    0     0     8 49178 127526 14  6 81  0  0
 5  0      0 19552432 339744 4633840    0    0     0    28 48419 115752 15  7 79  0  0
 2  0      0 19555672 339744 4633840    0    0     0     8 47509 116044 13  6 80  0  0
 1  0      0 19554504 339760 4633840    0    0     0    92 47319 105073 14  6 80  0  0
 2  0      0 19554844 339760 4633844    0    0     0     0 47188 106450 14  6 80  0  0
 1  0      0 19551680 339760 4633836    0    0     0     0 49055 128009 14  6 80  0  0
 2  0      0 19550828 339760 4633836    0    0     0    52 47844 115255 15  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19552288 339760 4633836    0    0     0     0 47999 107990 15  6 79  0  0
 1  0      0 19550756 339760 4633836    0    0     0     8 47785 106312 14  6 79  0  0
 2  0      0 19553440 339768 4633836    0    0     0    16 48080 107366 15  6 79  0  0
 1  0      0 19546104 339768 4633836    0    0     0     0 48510 127153 15  7 79  0  0
 1  0      0 19547448 339768 4633836    0    0     0     0 48564 115084 15  7 78  0  0
 2  0      0 19548516 339768 4633836    0    0     0     0 47527 107478 14  6 79  0  0
 1  0      0 19548792 339768 4633836    0    0     0     8 47086 104943 15  6 79  0  0
 6  0      0 19547888 339776 4633836    0    0     0    16 47521 107401 14  7 79  0  0
 2  0      0 19542856 339776 4633836    0    0     0     0 49632 127532 14  7 79  0  0
18  0      0 19534996 339776 4633848    0    0     0     0 49851 126550 15  8 77  0  0
 2  0      0 19536848 339776 4633848    0    0     0     0 48348 112888 15  7 79  0  0
 2  0      0 19538568 339776 4633848    0    0     0     0 48170 107276 15  6 79  0  0
 1  0      0 19542848 339776 4633848    0    0     0     8 47044 105508 14  6 80  0  0
 1  0      0 19537200 339784 4633848    0    0     0    32 48726 125899 14  6 80  0  0
12  0      0 19535372 339784 4633848    0    0     0     0 47186 109449 14  6 80  0  0
 2  0      0 19538656 339784 4633848    0    0     0    28 46984 107503 13  6 81  0  0
 7  0      0 19536264 339784 4633848    0    0     0     4 47308 106568 14  5 80  0  0
 2  0      0 19535324 339784 4633852    0    0     0    12 47924 110524 14  5 81  0  0
 1  0      0 19531284 339800 4633852    0    0     0    92 50694 134957 15  7 79  0  0
 6  0      0 19523008 339824 4636036    0    0     0   184 49146 117658 14  5 81  0  0
 1  1      0 19516656 341336 4633732    0    0     0  8500 53846 135009 16  6 75  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19514796 342416 4633920    0    0     0  6284 51077 139419 14  7 77  2  0
 3  0      0 19513860 342416 4633920    0    0     0     0 49026 130063 14  6 79  0  0
 4  0      0 19513676 342416 4633920    0    0     0    72 50313 136567 14  7 78  0  0
 2  0      0 19526916 342416 4633920    0    0     0     0 48183 117731 14  6 80  0  0
 1  0      0 19526772 342416 4633920    0    0     0     0 48476 111832 14  6 80  0  0
 1  0      0 19524576 342424 4633920    0    0     0    72 49402 110640 15  6 79  0  0
 2  0      0 19528824 342424 4633920    0    0     0     0 49429 113938 14  6 80  0  0
 1  0      0 19525324 342424 4633920    0    0     0     0 50058 130912 14  7 79  0  0
17  0      0 19524620 342448 4633924    0    0     0   144 49864 119166 14  6 80  0  0
 5  0      0 19524400 342448 4633924    0    0     0     0 49054 112891 14  7 79  0  0
 1  0      0 19523444 342448 4633924    0    0     0    28 50571 126855 15  8 77  0  0
 1  0      0 19525848 342448 4633924    0    0     0    60 49079 111225 14  6 80  0  0
 1  0      0 19518596 342448 4633924    0    0     0     0 50454 131564 14  7 79  0  0
 1  0      0 19518944 342448 4633924    0    0     0     0 50169 120860 15  6 79  0  0
 3  0      0 19521612 342456 4633928    0    0     0    96 49512 112639 15  6 79  0  0
 2  0      0 19520544 342456 4633928    0    0     0     0 49232 112182 16  7 77  0  0
 1  0      0 19520840 342456 4633928    0    0     0     0 46567 93407 14  6 80  0  0
 4  0      0 19514080 342456 4633928    0    0     0     8 51703 137408 16  7 77  0  0
 1  0      0 19515756 342480 4633940    0    0     0   116 50319 128591 14  7 78  0  0
 1  0      0 19517272 342480 4633916    0    0     0    96 49137 112263 14  6 79  0  0
 5  0      0 19515064 342480 4633916    0    0     0     0 49451 115186 15  6 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 19516012 342480 4633916    0    0     0     0 49674 113548 15  7 78  0  0
 2  0      0 19511128 342480 4633916    0    0     0     8 51341 133869 15  7 78  0  0
 1  0      0 19509844 342480 4633916    0    0     0     0 49888 119476 14  6 80  0  0
11  0      0 19510912 342488 4633916    0    0     0    60 50039 128674 15  8 77  0  0
 1  0      0 19508420 342488 4633916    0    0     0     0 49481 114306 14  6 79  0  0
 1  0      0 19509192 342488 4633916    0    0     0     0 49162 114107 15  6 80  0  0
 1  0      0 19505192 342488 4633916    0    0     0     0 51091 131381 15  6 79  0  0
 1  0      0 19503680 342488 4633916    0    0     0     8 49769 119345 15  6 79  0  0
18  0      0 19503556 342496 4633916    0    0     0    60 49610 113258 15  7 78  0  0
 1  0      0 19505512 342496 4633916    0    0     0     0 49061 112717 14  6 79  0  0
16  0      0 19504704 342496 4633916    0    0     0     0 50042 126416 15  7 78  0  0
17  0      0 19500796 342496 4633916    0    0     0     0 50675 131077 15  6 79  0  0
16  0      0 19501804 342496 4633920    0    0     0    12 49413 117198 14  7 79  0  0
 1  0      0 19502252 342496 4633920    0    0     0     0 49467 113371 15  6 79  0  0
 1  0      0 19500860 342504 4633920    0    0     0    28 49390 112411 15  7 78  0  0
 1  0      0 19500072 342504 4633920    0    0     0     0 49307 113802 14  6 79  0  0
 2  0      0 19494240 342504 4633920    0    0     0     0 51127 131356 15  7 78  0  0
 2  0      0 19486712 342504 4637072    0    0     0     0 52088 139076 15  7 77  0  0
 1  1      0 19478156 342784 4639968    0    0     0  1636 53457 131109 18  7 74  1  0
 1  0      0 19473588 345072 4640228    0    0     0 13036 57489 144511 17  7 72  4  0
 7  0      0 19483268 345072 4637320    0    0     0     0 50607 116298 15  7 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 19487916 345072 4634024    0    0     0     0 51799 136021 15  6 78  0  0
 5  0      0 19480488 345072 4639048    0    0     0     0 52979 137944 15  7 78  0  0
 2  0      0 19485156 345072 4639272    0    0     0     0 50325 120603 15  6 79  0  0
16  0      0 19486760 345072 4637452    0    0     0    20 50494 128121 14  8 78  0  0
 1  0      0 19486476 345080 4634028    0    0     0    68 49643 112930 15  7 78  0  0
 1  0      0 19486092 345080 4634028    0    0     0     0 50915 130116 15  7 77  0  0
 1  0      0 19483944 345080 4634028    0    0     0     0 50242 121418 15  7 78  0  0
 1  0      0 19488792 345080 4634028    0    0     0     0 49726 114192 15  7 79  0  0
 1  0      0 19485352 345080 4634028    0    0     0     0 49737 114032 15  7 79  0  0
 5  0      0 19487812 345088 4634032    0    0     0    68 50180 125426 15  8 77  0  0
 7  0      0 19482660 345088 4634032    0    0     0     0 50891 134057 14  6 79  0  0
 3  0      0 19480068 345088 4634032    0    0     0     0 50624 119910 15  7 78  0  0
 1  0      0 19482144 345088 4634032    0    0     0    16 48844 112176 14  6 80  0  0
 1  0      0 19480544 345088 4634032    0    0     0     4 49031 110787 14  6 79  0  0
 1  0      0 19482740 345088 4634032    0    0     0     0 48822 109915 14  5 81  0  0
 1  0      0 19479540 345096 4634032    0    0     0    48 50119 130628 14  6 80  0  0
 8  0      0 19477980 345096 4634028    0    0     0     0 50261 127301 14  7 79  0  0
 3  1      0 19461152 346576 4636072    0    0     0  8344 51996 123839 15  7 76  2  0
 1  0      0 19462144 347680 4634096    0    0     0  6232 53054 143217 15  7 76  2  0
 1  0      0 19463408 347680 4634096    0    0     0     0 51633 136919 15  7 78  0  0
15  0      0 19462508 347680 4634096    0    0     0    48 50491 128567 15  7 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19464564 347680 4634096    0    0     0     0 49418 115980 14  6 79  0  0
 1  0      0 19466604 347680 4634096    0    0     0     0 49066 111353 15  6 79  0  0
 4  0      0 19466320 347688 4634096    0    0     0    68 48666 111349 14  6 80  0  0
 1  0      0 19467760 347688 4634096    0    0     0     0 49991 124370 15  8 78  0  0
 1  0      0 19462888 347688 4634096    0    0     0     0 50594 131454 15  7 78  0  0
 1  0      0 19463036 347688 4634096    0    0     0     0 49574 118422 15  7 78  0  0
 2  0      0 19461992 347688 4634096    0    0     0     0 48419 111618 14  6 80  0  0
 1  0      0 19464728 347688 4634096    0    0     0    52 47948 108642 15  6 79  0  0
 5  0      0 19464648 347696 4634100    0    0     0    16 48239 110783 15  7 79  0  0
 2  0      0 19457976 347696 4634100    0    0     0     0 50064 128411 15  7 78  0  0
 7  0      0 19456020 347696 4634100    0    0     0     0 49422 116244 15  7 79  0  0
 1  0      0 19456940 347696 4634100    0    0     0     0 49421 125590 15  7 78  0  0
 1  0      0 19459920 347696 4634100    0    0     0    24 49367 112679 15  6 79  0  0
 1  0      0 19461612 347704 4634100    0    0     0    36 49222 112371 14  7 79  0  0
 2  0      0 19454856 347704 4634100    0    0     0     0 50379 129707 14  7 79  0  0
 1  0      0 19453296 347704 4634100    0    0     0     0 48070 113841 13  6 81  0  0
 1  0      0 19456332 347704 4634100    0    0     0     4 48535 109994 14  6 80  0  0
 1  0      0 19455544 347704 4634100    0    0     0     8 48726 111785 15  6 79  0  0
 1  0      0 19452624 347704 4634100    0    0     0    12 49037 111876 15  6 79  0  0
 6  0      0 19450956 347712 4634100    0    0     0    60 51198 146701 15  7 78  0  0
 1  0      0 19450040 347712 4634100    0    0     0     0 48975 116980 14  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 19452124 347712 4634104    0    0     0     0 48380 111351 14  6 80  0  0
16  0      0 19451440 347712 4634104    0    0     0     0 48507 109773 14  6 80  0  0
 8  0      0 19447944 347712 4634104    0    0     0    12 48306 110073 14  6 80  0  0
17  0      0 19442948 347720 4634104    0    0     0    68 49337 128045 14  6 79  0  0
 2  0      0 19441496 347720 4634104    0    0     0     0 48125 113420 14  6 81  0  0
 1  0      0 19445192 347720 4634104    0    0     0     0 48242 110002 14  6 80  0  0
 1  0      0 19444284 347720 4634104    0    0     0     0 48777 109183 15  7 78  0  0
 4  0      0 19442520 347720 4634104    0    0     0     8 49571 121025 15  7 78  0  0
 7  0      0 19440292 347720 4634104    0    0     0    12 50680 135802 15  7 78  0  0
 2  0      0 19441776 347728 4634104    0    0     0    16 49160 115307 15  7 79  0  0
 1  0      0 19440864 347728 4634108    0    0     0     0 48331 110680 15  6 79  0  0
 1  0      0 19440272 347728 4634108    0    0     0     0 48254 110223 14  7 79  0  0
11  0      0 19442656 347728 4634108    0    0     0     0 48740 111104 14  6 79  0  0
 1  0      0 19301784 347728 4634108    0    0     0    12 48651 124569 15  6 79  0  0
 1  0      0 19306608 347736 4634108    0    0     0    28 49301 118407 15  6 79  0  0
 1  0      0 19436064 347736 4634108    0    0     0     0 48584 110391 14  6 79  0  0
16  0      0 19437788 347736 4634108    0    0     0     0 48491 110047 14  6 80  0  0
 1  0      0 19434368 347736 4634108    0    0     0     0 49439 122774 15  7 77  0  0
 1  0      0 19431444 347736 4634108    0    0     0     8 49336 127687 13  6 80  0  0
 1  0      0 19430472 347736 4634108    0    0     0    12 48326 114155 14  6 80  0  0
 1  0      0 19430464 347744 4634108    0    0     0    16 48270 109344 14  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 19430460 347744 4634108    0    0     0     0 51036 121669 16  6 77  0  0
 1  0      0 19430436 347744 4634108    0    0     0     0 49124 112625 15  6 79  0  0
 1  0      0 19436432 347744 4634108    0    0     0     0 50358 129772 14  7 79  0  0
 1  0      0 19434768 347744 4634112    0    0     0     8 49143 115724 14  6 79  0  0
 1  0      0 19363176 347752 4634112    0    0     0    16 46860 104925 14  6 80  0  0
16  0      0 19368200 347752 4634112    0    0     0     0 48417 113930 14  7 79  0  0
 1  0      0 19375336 347752 4634112    0    0     0     0 48959 119526 14  6 80  0  0
11  0      0 19376336 347752 4634112    0    0     0     0 50144 128536 15  7 79  0  0
 1  0      0 19427572 347752 4634112    0    0     0    12 48641 115791 13  6 81  0  0
 2  0      0 19427144 347760 4634112    0    0     0    48 48426 109360 14  6 80  0  0
 1  0      0 19430144 347760 4634112    0    0     0     4 49311 112362 14  6 80  0  0
 1  0      0 19431232 347760 4634112    0    0     0     0 49176 112337 15  7 79  0  0
 1  0      0 19425328 347760 4634112    0    0     0     0 50463 129545 15  6 79  0  0
16  0      0 19426788 347760 4634112    0    0     0    12 49498 115809 15  7 78  0  0
 4  1      0 19413008 349152 4633984    0    0     0  7776 51780 129571 15  8 75  2  0
 1  0      0 19411812 350344 4634184    0    0     0  6756 52760 145878 15  7 76  2  0
 1  0      0 19412176 350344 4634184    0    0     0     0 49806 130527 14  6 79  0  0
 1  0      0 19411476 350344 4634184    0    0     0     0 50724 131011 14  7 79  0  0
 2  0      0 19414916 350344 4634184    0    0     0     0 49536 117137 15  7 78  0  0
 1  0      0 19415456 350344 4634184    0    0     0    48 48408 109627 14  6 80  0  0
 2  0      0 19414936 350352 4634184    0    0     0    56 48814 111200 15  7 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 19416880 350352 4634184    0    0     0     0 48672 109119 15  6 79  0  0
 6  0      0 19410296 350352 4634184    0    0     0     0 50521 134356 15  7 78  0  0
 3  0      0 19411796 350352 4634188    0    0     0     0 50082 126452 15  7 78  0  0
 2  0      0 19416596 350352 4634188    0    0     0     0 48689 112006 15  6 79  0  0
 2  0      0 19415232 350352 4634188    0    0     0    40 48369 110656 14  6 80  0  0
 4  0      0 19412944 350360 4634188    0    0     0    20 48849 110685 15  7 79  0  0
 1  0      0 19400672 350360 4639188    0    0     0     0 34387 80145 10  3 87  0  0
 1  0      0 19382200 350360 4649776    0    0     0     0 21603 41966  7  0 93  0  0
 1  0      0 19376968 350360 4660792    0    0     0  8212 20974 36799  7  0 93  0  0
 1  0      0 19481792 350360 4663628    0    0     0     0 20609 36948  7  0 93  0  0
 1  0      0 19483476 350368 4663628    0    0     0    56 20194 36661  7  0 93  0  0
 1  0      0 19481560 350368 4663628    0    0     0     0 21552 52387  7  0 93  0  0
 1  0      0 19485016 350368 4663632    0    0     0     0 21089 41798  7  0 93  0  0
 1  0      0 19480928 350368 4663632    0    0     0 20448 21056 36731  7  0 93  1  0
 1  0      0 19471704 350368 4663632    0    0     0     4 20262 36719  6  0 93  0  0
 1  0      0 19473332 350368 4663632    0    0     0    24 20363 36749  7  0 93  0  0
 2  0      0 19462056 350376 4663632    0    0     0    72 21650 51931  7  1 93  0  0
 1  0      0 19456308 350376 4663632    0    0     0     0 20900 41768  7  0 93  0  0
 1  0      0 19451536 350376 4663632    0    0     0     0 20517 36785  7  0 93  0  0
 1  0      0 19450824 350376 4663636    0    0     0     0 20359 36688  6  0 93  0  0
 1  0      0 19439296 350376 4663636    0    0     0     0 20474 36695  7  0 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19434916 350384 4663636    0    0     0    72 21736 52238  7  1 93  0  0
 1  0      0 19431724 350384 4663636    0    0     0     0 20989 41866  7  0 93  0  0
 1  0      0 19431012 350384 4663636    0    0     0     0 20420 36818  7  0 93  0  0
 1  0      0 19425376 350384 4663636    0    0     0     0 20414 36746  6  0 93  0  0
 1  0      0 19417500 350384 4663636    0    0     0     0 23527 56318  7  2 91  0  0
 2  0      0 19411676 350384 4663636    0    0     0     0 50827 131296 14  7 79  0  0
 7  0      0 19428768 350392 4663636    0    0     0    16 49941 119422 14  7 79  0  0
 1  0      0 19426848 350392 4663636    0    0     0     0 49276 112146 15  7 78  0  0
 1  0      0 19426880 350392 4663636    0    0     0     0 49089 112210 14  7 79  0  0
 1  0      0 19426888 350392 4663636    0    0     0     0 49362 112991 14  7 79  0  0
 1  0      0 19419776 350392 4663636    0    0     0     0 51012 133075 14  6 80  0  0
 1  0      0 19423384 350400 4663636    0    0     0    16 50792 134144 14  8 78  0  0
 1  0      0 19421964 350400 4663636    0    0     0    16 50058 114111 15  7 78  0  0
 1  0      0 19418892 350400 4663636    0    0     0     0 49919 113977 15  7 78  0  0
 2  0      0 19418160 350400 4663636    0    0     0     0 49283 113525 15  6 80  0  0
 2  0      0 19411316 350400 4663636    0    0     0     0 50990 132928 15  6 79  0  0
 1  0      0 19410984 350408 4663636    0    0     0    64 49350 117747 14  6 80  0  0
14  0      0 19413540 350408 4663636    0    0     0     0 50159 126536 15  7 78  0  0
 2  0      0 19416220 350408 4663636    0    0     0     8 49885 114225 15  6 79  0  0
17  0      0 19416112 350408 4663636    0    0     0     0 49523 112905 15  6 79  0  0
 3  0      0 19409852 350408 4663636    0    0     0     0 50895 131075 14  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  1      0 19408404 350412 4663632    0    0     0    12 49769 118075 15  6 79  0  0
 2  0      0 19409020 350416 4663636    0    0     0     4 49375 115552 14  6 79  0  0
 1  0      0 19412260 350416 4663636    0    0     0     0 49603 110745 15  7 78  0  0
 1  0      0 19408500 350416 4663640    0    0     0     8 50198 126990 15  7 77  0  0
 1  0      0 19401860 350416 4663640    0    0     0     0 51461 131845 16  7 77  0  0
 3  0      0 19405808 350416 4663640    0    0     0     0 47692 115388 14  6 79  0  0
 4  0      0 19406084 350424 4663640    0    0     0    32 50140 114992 15  7 78  0  0
 1  0      0 19404384 350424 4663640    0    0     0     4 49160 111094 15  6 80  0  0
16  0      0 19404280 350424 4663640    0    0     0    12 49658 114855 15  6 79  0  0
16  0      0 19399816 350424 4663640    0    0     0     0 51247 132630 15  7 78  0  0
 4  0      0 19400604 350424 4663640    0    0     0     0 50417 127085 15  7 79  0  0
 8  1      0 19384876 351744 4663712    0    0     0  7396 55379 142865 17  7 73  2  0
 1  0      0 19386256 353016 4663720    0    0     0  7252 53532 147819 15  7 76  2  0
 1  0      0 19392488 353024 4663716    0    0     0    84 51516 137472 15  7 78  0  0
 1  0      0 19394672 353024 4663724    0    0     0     0 51686 132870 16  8 77  0  0
 1  0      0 19401680 353024 4663728    0    0     0     0 50196 118684 15  7 78  0  0
 1  0      0 19402620 353024 4663728    0    0     0    96 49476 111706 15  6 79  0  0
 1  0      0 19400944 353024 4663728    0    0     0     0 50361 127183 15  8 77  0  0
17  0      0 19401196 353024 4663728    0    0     0     0 49320 112144 15  7 78  0  0
 1  0      0 19396116 353032 4663728    0    0     0    20 50810 133262 14  6 80  0  0
 1  0      0 19400276 353048 4663720    0    0     8    48 49578 115768 15  7 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19398000 353048 4663728    0    0     0     0 49414 112151 14  6 80  0  0
 1  0      0 19398748 353048 4663728    0    0     0     0 50022 113163 15  7 78  0  0
 4  0      0 19399220 353048 4663728    0    0     0     0 50047 114108 15  6 79  0  0
 2  0      0 19390220 353048 4663728    0    0     0    48 51824 140197 16  8 77  0  0
 2  0      0 19392364 353048 4663728    0    0     0     0 49831 118172 15  6 79  0  0
 1  0      0 19391220 353056 4663732    0    0     0    76 49284 111718 15  6 79  0  0
11  0      0 19396128 353056 4663732    0    0     0     0 48753 111409 14  6 80  0  0
 1  0      0 19392912 353056 4663732    0    0     0     0 49649 112679 15  6 79  0  0
 1  0      0 19386108 353056 4663732    0    0     0     0 51408 131408 15  7 77  0  0
 1  0      0 19387576 353056 4663732    0    0     0     8 49682 118105 15  7 78  0  0
19  0      0 19389464 353064 4663732    0    0     0   104 49954 124260 14  8 78  0  0
 9  0      0 19390428 353064 4663732    0    0     0     0 49272 110356 15  7 78  0  0
 1  0      0 19389208 353064 4663732    0    0     0     0 49054 110921 15  6 79  0  0
17  0      0 19381800 353064 4663732    0    0     0     0 50715 129800 15  7 79  0  0
16  0      0 19382972 353064 4663732    0    0     0     8 49155 119365 14  6 80  0  0
 1  0      0 19387580 353064 4663732    0    0     0    40 48948 109843 15  6 79  0  0
 1  0      0 19385944 353072 4663732    0    0     0    16 49088 111509 15  6 79  0  0
 6  0      0 19385876 353072 4663732    0    0     0     0 49583 113802 15  7 79  0  0
 1  0      0 19376780 353072 4663732    0    0     0     0 51893 143959 15  8 78  0  0
 1  0      0 19379472 353072 4663732    0    0     0     0 49945 118384 15  6 80  0  0
 1  0      0 19377688 353072 4663732    0    0     0     8 49485 111893 15  7 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 19375036 353080 4663732    0    0     0    16 49321 111889 15  6 79  0  0
 1  0      0 19377052 353080 4663732    0    0     0     0 49421 111314 15  6 79  0  0
 1  0      0 19374916 353080 4663732    0    0     0     0 51314 129930 14  7 79  0  0
19  0      0 19373608 353080 4663732    0    0     0     0 50877 132597 15  8 77  0  0
 1  0      0 19373788 353080 4663732    0    0     0     8 49242 112803 15  6 78  0  0
 1  0      0 19374660 353080 4663736    0    0     0     0 48956 112104 14  6 80  0  0
 1  0      0 19374976 353088 4663736    0    0     0    16 48377 109237 14  6 79  0  0
 1  0      0 19367620 353088 4663736    0    0     0     0 49894 126782 14  7 79  0  0
 1  0      0 19368076 353088 4663736    0    0     0     0 49205 118433 15  6 79  0  0
 1  0      0 19369460 353088 4663736    0    0     0     0 48989 111348 14  6 80  0  0
 2  0      0 19369128 353088 4663736    0    0     0    12 48921 109840 15  6 79  0  0
 4  0      0 19369176 353096 4663740    0    0     0    28 49693 122773 15  7 78  0  0
 1  0      0 19362428 353096 4663740    0    0     0     0 50814 133155 14  7 79  0  0
10  0      0 19365332 353096 4663740    0    0     0     0 49242 116377 14  6 79  0  0
 1  0      0 19365284 353096 4663740    0    0     0     0 48869 110288 14  6 80  0  0
 1  0      0 19362876 353096 4663744    0    0     0    16 49431 110601 15  7 79  0  0
 1  0      0 19361960 353104 4663744    0    0     0    68 48590 110260 14  5 81  0  0
 1  0      0 19357136 353104 4663744    0    0     0     0 50282 128819 14  7 80  0  0
 1  0      0 19355692 353104 4663744    0    0     0     0 48386 113251 14  5 81  0  0
 1  0      0 19356304 353104 4663744    0    0     0     0 50107 126945 15  8 78  0  0
17  0      0 19358380 353104 4663744    0    0     0     0 49386 113055 15  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 19357208 353108 4663744    0    0     0    20 49053 111818 14  6 80  0  0
