# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     34      -     10      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     10      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      9      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      9      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     19      6      0      0      0      0    405    210   3590     63      0 
    0      6     34      -     19      6      0      0      0      0    405    210   3589     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3587     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     22      7      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      7      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     29     10      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     20      6      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     25      9      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     23      8      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      7      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     19      7      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      7      2      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     15      3      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     25      8      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     12      4      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     20      8      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      7      2      0      0      0      0    405    210   3586     63      0 
    0      6     34      -     21      7      0      0      0      0    405    210   3586     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3586     63      0 
    0      7     34      -     12      3      0      0      0      0    405    240   3606     63      0 
    0     16     35      -      5      0      0      0      0      0  11501   2595   3607     63      0 
    0     40     35      -      1      0      0      0      0      0  11501   2595   3607     63      0 
    0     29     34      -     15      4      0      0      0      0    810    615   3607     63      0 
    0     12     34      -      8      2      0      0      0      0    405    405   3616     63      0 
    0      8     34      -      6      2      0      0      0      0    405    285   3598     63      0 
    0      6     34      -      6      1      0      0      0      0    405    285   3598     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3598     63      0 
    0      6     34      -     26      9      0      0      0      0    405    210   3598     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -     19      6      0      0      0      0    405    210   3592     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
